2012-02-21 22:20:57,544 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/content/print/front_pdf/1-A-Wed-February-15-12.pdf : $.posts.*.message
2012-02-21 22:20:57,544 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/20/1870998/rebels-hold-3-peacekeepers-in.html : $.posts.*.message
2012-02-21 22:20:57,545 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/17/1862348/romney-takes-on-world-as-he-vies.html : $.posts.*.message
2012-02-21 22:20:57,545 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/17/1863253/with-egypt-in-turmoil-israel-builds.html : $.posts.*.message
2012-02-21 22:20:57,545 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/17/1862104/thai-police-2-more-suspects-in.html : $.posts.*.message
2012-02-21 22:20:57,547 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/17/1862392/un-chief-iran-should-open-nuke.html : $.posts.*.message
2012-02-21 22:20:57,547 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1853942/chinas-next-leader-xi-jinping.html : $.posts.*.message
2012-02-21 22:20:57,547 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/05/1833671/panama-police-indigenous-clash.html : $.posts.*.message
2012-02-21 22:20:57,548 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/13/1851547/bombers-target-israeli-diplomats.html : $.posts.*.message
2012-02-21 22:20:57,548 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/04/1829762/sudan-denies-bombing-civilians.html : $.posts.*.message
2012-02-21 22:20:57,548 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868162/witness-rebels-attack-s-mali-town.html : $.posts.*.message
2012-02-21 22:20:57,549 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/11/1846393/state-rallies-in-iran-mark-1979.html : $.posts.*.message
2012-02-21 22:20:57,549 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868143/irans-guard-begins-new-land-military.html : $.posts.*.message
